集計年,都道府県コード,都道府県名,産業大分類コード,産業大分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2013,05,秋田県,N,生活関連サービス業，娯楽業,年齢計,22.06,30.09,294.81
2013,05,秋田県,N,生活関連サービス業，娯楽業,～19歳,14.32,0.57,172.41
2013,05,秋田県,N,生活関連サービス業，娯楽業,20～24歳,16.28,7.39,202.75
2013,05,秋田県,N,生活関連サービス業，娯楽業,25～29歳,19.02,25.23,253.47
2013,05,秋田県,N,生活関連サービス業，娯楽業,30～34歳,22.99,46.3,322.18
2013,05,秋田県,N,生活関連サービス業，娯楽業,35～39歳,23.98,47.11,334.87
2013,05,秋田県,N,生活関連サービス業，娯楽業,40～44歳,22.84,23.28,297.36
2013,05,秋田県,N,生活関連サービス業，娯楽業,45～49歳,22.65,24.76,296.56
2013,05,秋田県,N,生活関連サービス業，娯楽業,50～54歳,26.12,30.47,343.91
2013,05,秋田県,N,生活関連サービス業，娯楽業,55～59歳,26.84,40.06,362.14
2013,05,秋田県,N,生活関連サービス業，娯楽業,60～64歳,20.1,29.36,270.56
2013,05,秋田県,N,生活関連サービス業，娯楽業,65～69歳,17.95,2.47,217.87
2013,05,秋田県,N,生活関連サービス業，娯楽業,70歳～,18.23,10.81,229.57
2013,05,秋田県,O,教育，学習支援業,年齢計,32.56,91.9,482.62
2013,05,秋田県,O,教育，学習支援業,～19歳,11.44,0,137.28
2013,05,秋田県,O,教育，学習支援業,20～24歳,18.1,30.18,247.38
2013,05,秋田県,O,教育，学習支援業,25～29歳,19.98,38.61,278.37
2013,05,秋田県,O,教育，学習支援業,30～34歳,25.55,70.11,376.71
2013,05,秋田県,O,教育，学習支援業,35～39歳,33.27,84.84,484.08
2013,05,秋田県,O,教育，学習支援業,40～44歳,33,92.02,488.02
2013,05,秋田県,O,教育，学習支援業,45～49歳,34.69,118.24,534.52
2013,05,秋田県,O,教育，学習支援業,50～54歳,43.52,103.88,626.12
2013,05,秋田県,O,教育，学習支援業,55～59歳,38.05,107.5,564.1
2013,05,秋田県,O,教育，学習支援業,60～64歳,36.34,127.3,563.38
2013,05,秋田県,O,教育，学習支援業,65～69歳,34.51,132.72,546.84
2013,05,秋田県,O,教育，学習支援業,70歳～,27.18,87.58,413.74
2013,05,秋田県,P,医療，福祉,年齢計,22.64,50.04,321.72
2013,05,秋田県,P,医療，福祉,～19歳,15.07,0,180.84
2013,05,秋田県,P,医療，福祉,20～24歳,15.59,23.23,210.31
2013,05,秋田県,P,医療，福祉,25～29歳,18.68,35.95,260.11
2013,05,秋田県,P,医療，福祉,30～34歳,20.05,46.41,287.01
2013,05,秋田県,P,医療，福祉,35～39歳,23.09,54.16,331.24
2013,05,秋田県,P,医療，福祉,40～44歳,21.22,41.91,296.55
2013,05,秋田県,P,医療，福祉,45～49歳,25.4,65.64,370.44
2013,05,秋田県,P,医療，福祉,50～54歳,25.82,67.08,376.92
2013,05,秋田県,P,医療，福祉,55～59歳,27.09,60.44,385.52
2013,05,秋田県,P,医療，福祉,60～64歳,21.61,31.39,290.71
2013,05,秋田県,P,医療，福祉,65～69歳,37.23,31,477.76
2013,05,秋田県,P,医療，福祉,70歳～,61.25,164.22,899.22
2013,05,秋田県,Q,複合サービス事業,年齢計,27.32,46.78,374.62
2013,05,秋田県,Q,複合サービス事業,～19歳,14.15,4.77,174.57
2013,05,秋田県,Q,複合サービス事業,20～24歳,16.21,20.18,214.7
2013,05,秋田県,Q,複合サービス事業,25～29歳,20.58,27.8,274.76
2013,05,秋田県,Q,複合サービス事業,30～34歳,20.53,41.84,288.2
2013,05,秋田県,Q,複合サービス事業,35～39歳,24.32,41.72,333.56
2013,05,秋田県,Q,複合サービス事業,40～44歳,26.83,48.37,370.33
2013,05,秋田県,Q,複合サービス事業,45～49歳,29.01,52.55,400.67
2013,05,秋田県,Q,複合サービス事業,50～54歳,33.77,57.11,462.35
2013,05,秋田県,Q,複合サービス事業,55～59歳,36.98,64.14,507.9
2013,05,秋田県,Q,複合サービス事業,60～64歳,17.8,21,234.6
2013,05,秋田県,Q,複合サービス事業,65～69歳,-,-,-
2013,05,秋田県,Q,複合サービス事業,70歳～,-,-,-
2013,05,秋田県,R,サービス業（他に分類されないもの）,年齢計,19,29.99,257.99
2013,05,秋田県,R,サービス業（他に分類されないもの）,～19歳,13.27,0.94,160.18
2013,05,秋田県,R,サービス業（他に分類されないもの）,20～24歳,14.84,6.03,184.11
2013,05,秋田県,R,サービス業（他に分類されないもの）,25～29歳,15.99,12.75,204.63
2013,05,秋田県,R,サービス業（他に分類されないもの）,30～34歳,19.6,26.33,261.53
2013,05,秋田県,R,サービス業（他に分類されないもの）,35～39歳,18.52,31.4,253.64
2013,05,秋田県,R,サービス業（他に分類されないもの）,40～44歳,19.6,34.14,269.34
2013,05,秋田県,R,サービス業（他に分類されないもの）,45～49歳,21.25,45.08,300.08
2013,05,秋田県,R,サービス業（他に分類されないもの）,50～54歳,20.97,36.97,288.61
2013,05,秋田県,R,サービス業（他に分類されないもの）,55～59歳,21.18,43.45,297.61
2013,05,秋田県,R,サービス業（他に分類されないもの）,60～64歳,16.81,22.02,223.74
2013,05,秋田県,R,サービス業（他に分類されないもの）,65～69歳,16.07,5.56,198.4
2013,05,秋田県,R,サービス業（他に分類されないもの）,70歳～,12.88,0,154.56
2013,06,山形県,C,鉱業，採石業，砂利採取業,年齢計,25.45,18.49,323.89
2013,06,山形県,C,鉱業，採石業，砂利採取業,～19歳,16.7,0,200.4
2013,06,山形県,C,鉱業，採石業，砂利採取業,20～24歳,-,-,-
2013,06,山形県,C,鉱業，採石業，砂利採取業,25～29歳,25.52,37.73,343.97
2013,06,山形県,C,鉱業，採石業，砂利採取業,30～34歳,24.42,25.32,318.36
2013,06,山形県,C,鉱業，採石業，砂利採取業,35～39歳,24.78,22.91,320.27
2013,06,山形県,C,鉱業，採石業，砂利採取業,40～44歳,23.35,15.1,295.3
2013,06,山形県,C,鉱業，採石業，砂利採取業,45～49歳,25.43,4.85,310.01
2013,06,山形県,C,鉱業，採石業，砂利採取業,50～54歳,27.08,26.84,351.8
2013,06,山形県,C,鉱業，採石業，砂利採取業,55～59歳,25.51,17.02,323.14
2013,06,山形県,C,鉱業，採石業，砂利採取業,60～64歳,26.36,19.32,335.64
2013,06,山形県,C,鉱業，採石業，砂利採取業,65～69歳,22.75,6.14,279.14
2013,06,山形県,C,鉱業，採石業，砂利採取業,70歳～,-,-,-
2013,06,山形県,D,建設業,年齢計,25.59,37.53,344.61
2013,06,山形県,D,建設業,～19歳,15.44,9.29,194.57
2013,06,山形県,D,建設業,20～24歳,17.64,21.98,233.66
2013,06,山形県,D,建設業,25～29歳,21.06,29.24,281.96
2013,06,山形県,D,建設業,30～34歳,23.12,35.97,313.41
2013,06,山形県,D,建設業,35～39歳,24.83,39.34,337.3
2013,06,山形県,D,建設業,40～44歳,26.6,41.09,360.29
2013,06,山形県,D,建設業,45～49歳,28.93,57.12,404.28
2013,06,山形県,D,建設業,50～54歳,28.73,38.95,383.71
2013,06,山形県,D,建設業,55～59歳,30.77,48.16,417.4
2013,06,山形県,D,建設業,60～64歳,22.92,21.22,296.26
2013,06,山形県,D,建設業,65～69歳,17.86,8.72,223.04
2013,06,山形県,D,建設業,70歳～,13.3,0,159.6
2013,06,山形県,E,製造業,年齢計,22.44,50.79,320.07
2013,06,山形県,E,製造業,～19歳,15.72,6.1,194.74
2013,06,山形県,E,製造業,20～24歳,16.62,30.96,230.4
2013,06,山形県,E,製造業,25～29歳,17.73,32.02,244.78
2013,06,山形県,E,製造業,30～34歳,20.55,47.37,293.97
2013,06,山形県,E,製造業,35～39歳,22.45,58.72,328.12
2013,06,山形県,E,製造業,40～44歳,25.11,66.18,367.5
2013,06,山形県,E,製造業,45～49歳,25.9,63.49,374.29
2013,06,山形県,E,製造業,50～54歳,25.67,61.56,369.6
2013,06,山形県,E,製造業,55～59歳,24.99,57.88,357.76
2013,06,山形県,E,製造業,60～64歳,18.09,12.61,229.69
2013,06,山形県,E,製造業,65～69歳,17.97,10.65,226.29
2013,06,山形県,E,製造業,70歳～,16.44,15.02,212.3
2013,06,山形県,F,電気・ガス・熱供給・水道業,年齢計,33.34,98.36,498.44
2013,06,山形県,F,電気・ガス・熱供給・水道業,～19歳,16.07,8.52,201.36
2013,06,山形県,F,電気・ガス・熱供給・水道業,20～24歳,20.37,61.17,305.61
2013,06,山形県,F,電気・ガス・熱供給・水道業,25～29歳,23.14,62.53,340.21
2013,06,山形県,F,電気・ガス・熱供給・水道業,30～34歳,26.86,86.69,409.01
2013,06,山形県,F,電気・ガス・熱供給・水道業,35～39歳,36.97,119.35,562.99
2013,06,山形県,F,電気・ガス・熱供給・水道業,40～44歳,41.13,128.75,622.31
2013,06,山形県,F,電気・ガス・熱供給・水道業,45～49歳,44.76,134.64,671.76
2013,06,山形県,F,電気・ガス・熱供給・水道業,50～54歳,46.01,140.81,692.93
2013,06,山形県,F,電気・ガス・熱供給・水道業,55～59歳,42.18,116.82,622.98
2013,06,山形県,F,電気・ガス・熱供給・水道業,60～64歳,16.74,32.48,233.36
2013,06,山形県,F,電気・ガス・熱供給・水道業,65～69歳,21.79,40.09,301.57
2013,06,山形県,F,電気・ガス・熱供給・水道業,70歳～,-,-,-
2013,06,山形県,G,情報通信業,年齢計,33.03,93.51,489.87
2013,06,山形県,G,情報通信業,～19歳,14.37,0,172.44
2013,06,山形県,G,情報通信業,20～24歳,19.63,23.27,258.83
2013,06,山形県,G,情報通信業,25～29歳,23.71,61.58,346.1
2013,06,山形県,G,情報通信業,30～34歳,26.59,62.28,381.36
2013,06,山形県,G,情報通信業,35～39歳,33.74,91.64,496.52
2013,06,山形県,G,情報通信業,40～44歳,39.29,125.39,596.87
2013,06,山形県,G,情報通信業,45～49歳,43.75,138.12,663.12
2013,06,山形県,G,情報通信業,50～54歳,43.89,148.19,674.87
2013,06,山形県,G,情報通信業,55～59歳,40.04,128.57,609.05
2013,06,山形県,G,情報通信業,60～64歳,20,34.48,274.48
2013,06,山形県,G,情報通信業,65～69歳,14.34,0,172.08
2013,06,山形県,G,情報通信業,70歳～,15.41,0,184.92
2013,06,山形県,H,運輸業，郵便業,年齢計,22.29,37.37,304.85
2013,06,山形県,H,運輸業，郵便業,～19歳,17.89,3.61,218.29
2013,06,山形県,H,運輸業，郵便業,20～24歳,18.32,29.04,248.88
2013,06,山形県,H,運輸業，郵便業,25～29歳,21.49,35.48,293.36
2013,06,山形県,H,運輸業，郵便業,30～34歳,22.6,43.93,315.13
2013,06,山形県,H,運輸業，郵便業,35～39歳,22.56,38.63,309.35
2013,06,山形県,H,運輸業，郵便業,40～44歳,22.13,32.89,298.45
2013,06,山形県,H,運輸業，郵便業,45～49歳,22.04,30.63,295.11
2013,06,山形県,H,運輸業，郵便業,50～54歳,26.49,61.88,379.76
2013,06,山形県,H,運輸業，郵便業,55～59歳,23.43,40.57,321.73
2013,06,山形県,H,運輸業，郵便業,60～64歳,16.06,6.99,199.71
2013,06,山形県,H,運輸業，郵便業,65～69歳,16.84,1.84,203.92
2013,06,山形県,H,運輸業，郵便業,70歳～,19.03,0,228.36
2013,06,山形県,I,卸売業，小売業,年齢計,24.28,55.36,346.72
2013,06,山形県,I,卸売業，小売業,～19歳,15.59,0.43,187.51
2013,06,山形県,I,卸売業，小売業,20～24歳,18.41,31.96,252.88
2013,06,山形県,I,卸売業，小売業,25～29歳,19.47,44.28,277.92
2013,06,山形県,I,卸売業，小売業,30～34歳,21.8,60.84,322.44
2013,06,山形県,I,卸売業，小売業,35～39歳,24.09,58.33,347.41
2013,06,山形県,I,卸売業，小売業,40～44歳,25.86,56.69,367.01
2013,06,山形県,I,卸売業，小売業,45～49歳,28.56,66.04,408.76
2013,06,山形県,I,卸売業，小売業,50～54歳,30.24,71.17,434.05
2013,06,山形県,I,卸売業，小売業,55～59歳,28.75,64.05,409.05
2013,06,山形県,I,卸売業，小売業,60～64歳,20.87,25.47,275.91
2013,06,山形県,I,卸売業，小売業,65～69歳,17.57,3.61,214.45
2013,06,山形県,I,卸売業，小売業,70歳～,-,-,-
2013,06,山形県,J,金融業，保険業,年齢計,30,95.68,455.68
2013,06,山形県,J,金融業，保険業,～19歳,14.23,5.67,176.43
2013,06,山形県,J,金融業，保険業,20～24歳,18.31,31.06,250.78
2013,06,山形県,J,金融業，保険業,25～29歳,22.23,58.69,325.45
2013,06,山形県,J,金融業，保険業,30～34歳,28.41,84.89,425.81
2013,06,山形県,J,金融業，保険業,35～39歳,28.88,90.76,437.32
2013,06,山形県,J,金融業，保険業,40～44歳,34.84,129.91,547.99
2013,06,山形県,J,金融業，保険業,45～49歳,35.62,127.42,554.86
2013,06,山形県,J,金融業，保険業,50～54歳,35.43,114.87,540.03
2013,06,山形県,J,金融業，保険業,55～59歳,31.96,104.12,487.64
2013,06,山形県,J,金融業，保険業,60～64歳,22.4,51.61,320.41
2013,06,山形県,J,金融業，保険業,65～69歳,21.57,51.83,310.67
2013,06,山形県,J,金融業，保険業,70歳～,-,-,-
2013,06,山形県,K,不動産業，物品賃貸業,年齢計,25.27,33.94,337.18
2013,06,山形県,K,不動産業，物品賃貸業,～19歳,-,-,-
2013,06,山形県,K,不動産業，物品賃貸業,20～24歳,16.47,9.32,206.96
2013,06,山形県,K,不動産業，物品賃貸業,25～29歳,19.99,25.89,265.77
2013,06,山形県,K,不動産業，物品賃貸業,30～34歳,21.43,30.73,287.89
2013,06,山形県,K,不動産業，物品賃貸業,35～39歳,23.01,26.2,302.32
2013,06,山形県,K,不動産業，物品賃貸業,40～44歳,25,24.02,324.02
2013,06,山形県,K,不動産業，物品賃貸業,45～49歳,31.25,42.18,417.18
2013,06,山形県,K,不動産業，物品賃貸業,50～54歳,26.11,42.68,356
2013,06,山形県,K,不動産業，物品賃貸業,55～59歳,34.95,51.65,471.05
2013,06,山形県,K,不動産業，物品賃貸業,60～64歳,21.85,34.15,296.35
2013,06,山形県,K,不動産業，物品賃貸業,65～69歳,18.55,39.6,262.2
2013,06,山形県,K,不動産業，物品賃貸業,70歳～,37.31,133.97,581.69
2013,06,山形県,L,学術研究，専門・技術サービス業,年齢計,29.72,100.29,456.93
2013,06,山形県,L,学術研究，専門・技術サービス業,～19歳,17.28,0,207.36
2013,06,山形県,L,学術研究，専門・技術サービス業,20～24歳,17.5,42,252
2013,06,山形県,L,学術研究，専門・技術サービス業,25～29歳,19.78,56.71,294.07
2013,06,山形県,L,学術研究，専門・技術サービス業,30～34歳,23.7,73,357.4
2013,06,山形県,L,学術研究，専門・技術サービス業,35～39歳,24.77,91.04,388.28
2013,06,山形県,L,学術研究，専門・技術サービス業,40～44歳,29.02,100.77,449.01
2013,06,山形県,L,学術研究，専門・技術サービス業,45～49歳,34.44,126.17,539.45
2013,06,山形県,L,学術研究，専門・技術サービス業,50～54歳,41.22,141.22,635.86
2013,06,山形県,L,学術研究，専門・技術サービス業,55～59歳,39.71,148.06,624.58
2013,06,山形県,L,学術研究，専門・技術サービス業,60～64歳,34.53,122.08,536.44
2013,06,山形県,L,学術研究，専門・技術サービス業,65～69歳,18.77,9.41,234.65
2013,06,山形県,L,学術研究，専門・技術サービス業,70歳～,14.6,0,175.2
2013,06,山形県,M,宿泊業，飲食サービス業,年齢計,18.59,11.42,234.5
2013,06,山形県,M,宿泊業，飲食サービス業,～19歳,14.22,1.17,171.81
2013,06,山形県,M,宿泊業，飲食サービス業,20～24歳,15.28,6.25,189.61
2013,06,山形県,M,宿泊業，飲食サービス業,25～29歳,16.66,11.28,211.2
2013,06,山形県,M,宿泊業，飲食サービス業,30～34歳,19.14,13.93,243.61
2013,06,山形県,M,宿泊業，飲食サービス業,35～39歳,20.2,15.97,258.37
2013,06,山形県,M,宿泊業，飲食サービス業,40～44歳,20.03,16.27,256.63
2013,06,山形県,M,宿泊業，飲食サービス業,45～49歳,20.68,12.64,260.8
2013,06,山形県,M,宿泊業，飲食サービス業,50～54歳,20.86,12.62,262.94
2013,06,山形県,M,宿泊業，飲食サービス業,55～59歳,22.14,10.66,276.34
2013,06,山形県,M,宿泊業，飲食サービス業,60～64歳,16.38,9.05,205.61
2013,06,山形県,M,宿泊業，飲食サービス業,65～69歳,16.1,15.17,208.37
2013,06,山形県,M,宿泊業，飲食サービス業,70歳～,13.69,1.27,165.55
2013,06,山形県,N,生活関連サービス業，娯楽業,年齢計,21.17,23.66,277.7
2013,06,山形県,N,生活関連サービス業，娯楽業,～19歳,14.93,0,179.16
2013,06,山形県,N,生活関連サービス業，娯楽業,20～24歳,16.27,6.57,201.81
2013,06,山形県,N,生活関連サービス業，娯楽業,25～29歳,19.26,19.15,250.27
2013,06,山形県,N,生活関連サービス業，娯楽業,30～34歳,22.77,41.61,314.85
2013,06,山形県,N,生活関連サービス業，娯楽業,35～39歳,21.77,29.65,290.89
2013,06,山形県,N,生活関連サービス業，娯楽業,40～44歳,23.4,25.98,306.78
2013,06,山形県,N,生活関連サービス業，娯楽業,45～49歳,21.86,13.46,275.78
2013,06,山形県,N,生活関連サービス業，娯楽業,50～54歳,22.61,22.85,294.17
2013,06,山形県,N,生活関連サービス業，娯楽業,55～59歳,20.67,10.1,258.14
2013,06,山形県,N,生活関連サービス業，娯楽業,60～64歳,20.08,11.98,252.94
2013,06,山形県,N,生活関連サービス業，娯楽業,65～69歳,12.11,5.75,151.07
2013,06,山形県,N,生活関連サービス業，娯楽業,70歳～,14.71,0,176.52
2013,06,山形県,O,教育，学習支援業,年齢計,29.6,92.16,447.36
2013,06,山形県,O,教育，学習支援業,～19歳,-,-,-
2013,06,山形県,O,教育，学習支援業,20～24歳,17.4,24.31,233.11
2013,06,山形県,O,教育，学習支援業,25～29歳,18.94,50.64,277.92
2013,06,山形県,O,教育，学習支援業,30～34歳,24.1,61.69,350.89
2013,06,山形県,O,教育，学習支援業,35～39歳,30.01,83.81,443.93
2013,06,山形県,O,教育，学習支援業,40～44歳,33.59,109.32,512.4
2013,06,山形県,O,教育，学習支援業,45～49歳,35.11,125.82,547.14
2013,06,山形県,O,教育，学習支援業,50～54歳,39.5,134.98,608.98
2013,06,山形県,O,教育，学習支援業,55～59歳,36.47,123.9,561.54
2013,06,山形県,O,教育，学習支援業,60～64歳,30.08,105.77,466.73
2013,06,山形県,O,教育，学習支援業,65～69歳,26.21,110.87,425.39
2013,06,山形県,O,教育，学習支援業,70歳～,24.3,91.66,383.26
